OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_4078	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Thelephorales_1	Thelephoraceae_1	Tomentella_1			0	0
FOTU_4079									0	0
FOTU_4080	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Boletales_1	Sclerodermataceae_1	Scleroderma_1	Scleroderma citrinum 		0	0
FOTU_4081									0	0
FOTU_4082									0	0
FOTU_4083	Fungi_1								0	0
FOTU_4084	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1				0	0
FOTU_4085									0	0
FOTU_4086	Fungi_1							Fungi-ZANF64,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	93.069	100
FOTU_4087	Rhizaria_1	Cercozoa_1							0	0
FOTU_4088									0	0
FOTU_4089									0	0
FOTU_4090									0	0
FOTU_4091	Fungi_1	Ascomycota_1	Sordariomycetes_1						0	0
FOTU_4092	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1				0	0
FOTU_4093	Rhizaria_1	Cercozoa_1							0	0
FOTU_4094	Metazoa_1	Gastrotricha_1							0	0
FOTU_4095	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1	Fusarium_1		Fungi-ZANF49,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium,s__Fusarium_equiseti	92.574	100
FOTU_4096	Fungi_1								0	0
FOTU_4097									0	0
FOTU_4098	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1					0	0
FOTU_4099									0	0
FOTU_4100	Fungi_1	Rozellomycota_1							0	0
FOTU_4101	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Bolbitiaceae_1	Conocybe_1			0	0
FOTU_4102									0	0
FOTU_4103									0	0
FOTU_4104									0	0
FOTU_4105	Rhizaria_1	Cercozoa_1							0	0
FOTU_4106									0	0
FOTU_4107	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1				0	0
FOTU_4108									0	0
FOTU_4109									0	0
FOTU_4110									0	0
FOTU_4111									0	0
FOTU_4112									0	0
FOTU_4113	Rhizaria_1	Cercozoa_1							0	0
FOTU_4114	Fungi_1							Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	97.500	100
FOTU_4115	Fungi_1								0	0
FOTU_4116	Rhizaria_1	Cercozoa_1							0	0
FOTU_4117									0	0
FOTU_4118	Fungi_1	Ascomycota_1	Dothideomycetes_1	Cladosporiales_1	Cladosporiaceae_1	Cladosporium_1		Fungi-ZANF35,p__Ascomycota,c__Dothideomycetes,o__Capnodiales,f__Cladosporiaceae,g__Cladosporium	95.288	95
FOTU_4119	Rhizaria_1	Cercozoa_1							0	0
FOTU_4120	Fungi_1	Ascomycota_1							0	0
FOTU_4121	Rhizaria_1	Cercozoa_1							0	0
FOTU_4122									0	0
FOTU_4123									0	0
FOTU_4124									0	0
FOTU_4125									0	0
FOTU_4126	Fungi_1	Ascomycota_1						Fungi-ZANF62,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Fusarium	80.882	100
FOTU_4127	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Leptosphaeriaceae_1	Leptosphaeria_1			0	0
FOTU_4128	Fungi_1	Sanchytriomycota_1	Sanchytriomycetes_1	Sanchytriales_1	Sanchytriaceae_1	Sanchytrium_1			0	0
FOTU_4129	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1			0	0
FOTU_4130	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Sclerotiniaceae_1	Sclerotinia_1	Sclerotinia sclerotiorum 		0	0
FOTU_4131	Fungi_1								0	0
FOTU_4132									0	0
FOTU_4133	Fungi_1							Fungi-EMMF6,p__Ascomycota,c__Dothideomycetes,o__Dothideales	87.192	100
FOTU_4134	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1				0	0
FOTU_4135	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Chaetomiaceae_1	Acrophialophora_1	Acrophialophora fusispora 	Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	93.035	100
FOTU_4136	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1	Coprinopsis_1			0	0
FOTU_4137	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_4138									0	0
FOTU_4139									0	0
FOTU_4140	Rhizaria_1	Cercozoa_1							0	0
FOTU_4141	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Onygenales_1	Arthrodermataceae_1	Trichophyton_1	Trichophyton ajelloi 		0	0
FOTU_4142									0	0
FOTU_4143	Fungi_1	Ascomycota_1	Sordariomycetes_1	Thyridiaceae_1	Thyridium_1			Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	77.512	100
FOTU_4144									0	0
FOTU_4145	Rhizaria_1	Cercozoa_1							0	0
FOTU_4146									0	0
FOTU_4147	Rhizaria_1	Cercozoa_1							0	0
FOTU_4148	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_4149									0	0
FOTU_4150									0	0
FOTU_4151	Amoebozoa_1								0	0
FOTU_4152	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Hymenochaetales_1	Hymenochaetaceae_1	Hymenochaete_1			0	0
FOTU_4153	Fungi_1	Ascomycota_1	Sordariomycetes_1	Glomerellales_1	Glomerellaceae_1	Colletotrichum_1		Fungi-ZANF36,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Glomerellaceae,g__Colletotrichum	81.250	98
FOTU_4154	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Cystofilobasidiales_1	Mrakiaceae_1	Itersonilia_1			0	0
FOTU_4155									0	0
FOTU_4156									0	0
FOTU_4157	Rhizaria_1	Cercozoa_1							0	0
FOTU_4158	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Nectriaceae_1				0	0
FOTU_4159	Rhizaria_1	Cercozoa_1							0	0
FOTU_4160	Fungi_1	Rozellomycota_1							0	0
FOTU_4161	Rhizaria_1	Cercozoa_1							0	0
FOTU_4162	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Phallales_1	Phallaceae_1	Phallus_1	Phallus ravenelii 		0	0
FOTU_4163	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1	Piptocephalidaceae_1	Syncephalis_1			0	0
FOTU_4164	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pulvinulaceae_1				0	0
FOTU_4165	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Omphalotaceae_1	Gymnopus_1			0	0
FOTU_4166									0	0
FOTU_4167	Rhizaria_1	Cercozoa_1							0	0
FOTU_4168									0	0
FOTU_4169	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Dictyosporiaceae_1				0	0
FOTU_4170	Fungi_1								0	0
FOTU_4171	Fungi_1	Ascomycota_1	Leotiomycetes_1						0	0
FOTU_4172									0	0
FOTU_4173	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Myxotrichaceae_1	Oidiodendron_1	Oidiodendron truncatum 		0	0
FOTU_4174	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_4175									0	0
FOTU_4176	Fungi_1	Ascomycota_1	Sordariomycetes_1	Branch06_1					0	0
FOTU_4177									0	0
FOTU_4178	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Stachybotryaceae_1	Striaticonidium_1		Fungi-CHH22,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	78.571	100
FOTU_4179	Fungi_1	Chytridiomycota_1							0	0
FOTU_4180	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeria_1	Phaeosphaeria sinensis 	Fungi-ZANF81,p__Ascomycota,c__Dothideomycetes,o__Pleosporales	90.449	88
FOTU_4181									0	0
FOTU_4182									0	0
FOTU_4183									0	0
FOTU_4184	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Strophariaceae_1	Hypholoma_1	Hypholoma lateritium 		0	0
FOTU_4185	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1					0	0
FOTU_4186	Fungi_1	Chytridiomycota_1	Chytridiomycetes_1	Chytridiales_1					0	0
FOTU_4187	Rhizaria_1	Cercozoa_1							0	0
FOTU_4188									0	0
FOTU_4189	Fungi_1	Ascomycota_1	Sordariomycetes_1	Magnaporthales_1	Magnaporthaceae_1	Magnaporthiopsis_1	Magnaporthiopsis agrostidis 	Fungi-ZANF76,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sarocladium,s__Sarocladium_zeae	77.612	93
FOTU_4190	Rhizaria_1	Cercozoa_1							0	0
FOTU_4191									0	0
FOTU_4192	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Agaricaceae_1	Disciseda_1			0	0
FOTU_4193	Rhizaria_1	Cercozoa_1							0	0
FOTU_4194									0	0
FOTU_4195									0	0
FOTU_4196									0	0
FOTU_4197									0	0
FOTU_4198	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1	Orbiliaceae_1	Arthrobotrys_1			0	0
FOTU_4199	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1					0	0
FOTU_4200	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Podosporaceae_1				0	0
FOTU_4201	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_4202									0	0
FOTU_4203	Ichthyosporia_1								0	0
FOTU_4204	Fungi_1	Rozellomycota_1	GS11_1						0	0
FOTU_4205	Fungi_1	Glomeromycota_1	Paraglomeromycetes_1	Paraglomerales_1					0	0
FOTU_4206	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1	Rhizophydiaceae_1				0	0
FOTU_4207	Fungi_1	Ascomycota_1	Leotiomycetes_1	Gorgomyces_1					0	0
FOTU_4208	Fungi_1								0	0
FOTU_4209									0	0
FOTU_4210									0	0
FOTU_4211									0	0
FOTU_4212	Fungi_1	Ascomycota_1	Sordariomycetes_1	Junewangiaceae_1					0	0
FOTU_4213	Fungi_1								0	0
FOTU_4214	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_4215	Rhizaria_1	Cercozoa_1							0	0
FOTU_4216	Fungi_1	Basidiomycota_1							0	0
FOTU_4217									0	0
FOTU_4218									0	0
FOTU_4219	Fungi_1								0	0
FOTU_4220	Rhizaria_1	Cercozoa_1							0	0
FOTU_4221									0	0
FOTU_4222									0	0
FOTU_4223	Fungi_1								0	0
FOTU_4224	Fungi_1								0	0
FOTU_4225									0	0
FOTU_4226									0	0
FOTU_4227									0	0
FOTU_4228									0	0
FOTU_4229	Fungi_1								0	0
FOTU_4230	Fungi_1	Chytridiomycota_1							0	0
FOTU_4231	Fungi_1	Kickxellomycota_1	Ramicandelaberomycetes_1	Ramicandelaberales_1					0	0
FOTU_4232									0	0
FOTU_4233									0	0
FOTU_4234									0	0
FOTU_4235									0	0
FOTU_4236	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Fusariella_1			0	0
FOTU_4237	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1	Spizellomycetaceae_1				0	0
FOTU_4238									0	0
FOTU_4239	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Bionectriaceae_1	Bullanockia_1	Bullanockia australis 	Fungi-CCHF65,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__,g__Sesquicillium	79.412	100
FOTU_4240									0	0
FOTU_4241	Fungi_1	Ascomycota_1	Laboulbeniomycetes_1						0	0
FOTU_4242									0	0
FOTU_4243	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_4244									0	0
FOTU_4245									0	0
FOTU_4246									0	0
FOTU_4247	Fungi_1	Ascomycota_1	Sordariomycetes_1	Microascales_1	Halosphaeriaceae_1				0	0
FOTU_4248	Rhizaria_1	Cercozoa_1							0	0
FOTU_4249	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Ploettnerulaceae_1	Cadophora_1			0	0
FOTU_4250	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Lecythophora_1			0	0
FOTU_4251									0	0
FOTU_4252									0	0
FOTU_4253	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Tricladiaceae_1	Tricladium_1			0	0
FOTU_4254									0	0
FOTU_4255									0	0
FOTU_4256									0	0
FOTU_4257	Fungi_1	Basidiomycota_1	Tremellomycetes_1	Filobasidiales_1	Filobasidiaceae_1	Naganishia_1		Fungi-EMMF89,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Filobasidiaceae,g__Filobasidium	99.351	77
FOTU_4258									0	0
FOTU_4259									0	0
FOTU_4260	Fungi_1	Chytridiomycota_1							0	0
FOTU_4261	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_4262	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1					0	0
FOTU_4263	Fungi_1	Ascomycota_1	Pezizomycetes_1	Pezizales_1	Pyronemataceae_1				0	0
FOTU_4264	Fungi_1	Mortierellomycota_1	Mortierellomycetes_1	Mortierellales_1	Mortierellaceae_1	Mortierella_1	Mortierella sp  		0	0
FOTU_4265	Fungi_1	Chytridiomycota_1	Rhizophydiomycetes_1	Rhizophydiales_1					0	0
FOTU_4266	Fungi_1	Ascomycota_1	Laboulbeniomycetes_1	Pyxidiophorales_1					0	0
FOTU_4267	Fungi_1	Chytridiomycota_1							0	0
FOTU_4268	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1					0	0
FOTU_4269	Fungi_1	Ascomycota_1							0	0
FOTU_4270	Fungi_1	Ascomycota_1							0	0
FOTU_4271	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1					0	0
FOTU_4272	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Exophiala_1	Exophiala bonariae 		0	0
FOTU_4273	Rhizaria_1	Cercozoa_1							0	0
FOTU_4274	Fungi_1	Ascomycota_1							0	0
FOTU_4275									0	0
FOTU_4276									0	0
FOTU_4277									0	0
FOTU_4278	Rhizaria_1	Cercozoa_1	Thaumatomonadida_1	Thaumatomastigidae_1	Thaumatomonas_1				0	0
FOTU_4279	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Polyporaceae_1	Perenniporia_1			0	0
FOTU_4280									0	0
FOTU_4281									0	0
FOTU_4282	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Chaetothyriales_1	Herpotrichiellaceae_1	Cladophialophora_1			0	0
FOTU_4283	Fungi_1	Chytridiomycota_1							0	0
FOTU_4284	Fungi_1	Ascomycota_1	Saccharomycetes_1	Saccharomycetales_1	Phaffomycetaceae_1	Wickerhamomyces_1	Wickerhamomyces lynferdii 		0	0
FOTU_4285	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Tubariaceae_1	Tubaria_1			0	0
FOTU_4286	Fungi_1	Rozellomycota_1							0	0
FOTU_4287	Fungi_1								0	0
FOTU_4288	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Meruliaceae_1	Aurantiporus_1	Aurantiporus fissilis 		0	0
FOTU_4289									0	0
FOTU_4290									0	0
FOTU_4291									0	0
FOTU_4292	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1					0	0
FOTU_4293									0	0
FOTU_4294									0	0
FOTU_4295	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Hypocreaceae_1	Trichoderma_1		Fungi-CHH1,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma,s__Trichoderma_turrialbense	83.981	100
FOTU_4296	Rhizaria_1	Cercozoa_1							0	0
FOTU_4297	Rhizaria_1	Cercozoa_1							0	0
FOTU_4298	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_4299	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Psathyrellaceae_1	Coprinellus_1			0	0
FOTU_4300									0	0
FOTU_4301	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1	Piptocephalidaceae_1	Syncephalis_1	Syncephalis tenuis 		0	0
FOTU_4302	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1	Orbiliaceae_1	Arthrobotrys_1	Arthrobotrys flagrans 		0	0
FOTU_4303									0	0
FOTU_4304	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Periconiaceae_1	Periconia_1	Periconia epilithographicola 		0	0
FOTU_4305	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Leptosphaeriaceae_1	Leptosphaeria_1	Leptosphaeria sclerotioides 		0	0
FOTU_4306	Fungi_1								0	0
FOTU_4307	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1					0	0
FOTU_4308	Rhizaria_1	Cercozoa_1							0	0
FOTU_4309									0	0
FOTU_4310	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1					0	0
FOTU_4311									0	0
FOTU_4312									0	0
FOTU_4313	Fungi_1							Fungi-CCHF45,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Cucurbitariaceae,g__Pyrenochaetopsis,s__Pyrenochaetopsis_tabarestanensis	87.500	79
FOTU_4314									0	0
FOTU_4315									0	0
FOTU_4316	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Pleosporaceae_1	Bipolaris_1		Fungi-CHH16,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Curvularia,s__Curvularia_xishuangbannaensis	83.173	100
FOTU_4317	Fungi_1	Rozellomycota_1							0	0
FOTU_4318	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Hymenochaetales_1	Schizoporaceae_1	Lyomyces_1	Lyomyces mascarensis 		0	0
FOTU_4319									0	0
FOTU_4320									0	0
FOTU_4321									0	0
FOTU_4322	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Penicillium_1		Fungi-OEO_O50,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium	94.581	100
FOTU_4323	Fungi_1								0	0
FOTU_4324	Fungi_1	Ascomycota_1	Sordariomycetes_1	Xylariales_1	Sporocadaceae_1				0	0
FOTU_4325	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Lophiostomataceae_1	Flabellascoma_1			0	0
FOTU_4326	Fungi_1								0	0
FOTU_4327	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_4328	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1					0	0
FOTU_4329	Rhizaria_1	Cercozoa_1							0	0
FOTU_4330	Rhizaria_1	Cercozoa_1							0	0
FOTU_4331	Rhizaria_1	Cercozoa_1							0	0
FOTU_4332									0	0
FOTU_4333	Fungi_1	Rozellomycota_1							0	0
FOTU_4334									0	0
FOTU_4335	Fungi_1	Ascomycota_1	Taphrinomycetes_1	Taphrinales_1	Taphrinaceae_1	Taphrina_1	Taphrina confusa 	Fungi-EMMF4,p__Ascomycota,c__Taphrinomycetes,o__Taphrinales,f__Taphrinaceae,g__Taphrina,s__Taphrina_inositophila	87.562	100
FOTU_4336									0	0
FOTU_4337	Fungi_1								0	0
FOTU_4338	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Podoscyphaceae_1	Podoscypha_1			0	0
FOTU_4339	Fungi_1	Ascomycota_1	Dothideomycetes_1	Tubeufiales_1	Tubeufiaceae_1				0	0
FOTU_4340									0	0
FOTU_4341	Rhizaria_1	Cercozoa_1							0	0
FOTU_4342									0	0
FOTU_4343	Rhizaria_1	Cercozoa_1							0	0
FOTU_4344	Fungi_1								0	0
FOTU_4345									0	0
FOTU_4346	Fungi_1	Chytridiomycota_1	Lobulomycetes_1	Lobulomycetales_1	Lobulomycetaceae_1	Lobulomyces_1			0	0
FOTU_4347	Fungi_1								0	0
FOTU_4348	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Ophiocordycipitaceae_1	Ophiocordyceps_1	Ophiocordyceps macroacicularis 	Fungi-ZANF80,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Hypocreaceae,g__Trichoderma	100.000	77
FOTU_4349	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Corticiales_1	Corticiaceae_1	Limonomyces_1			0	0
FOTU_4350	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_4351	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1	Coniochaetaceae_1	Coniochaeta_1			0	0
FOTU_4352									0	0
FOTU_4353	Rhizaria_1	Cercozoa_1							0	0
FOTU_4354	Metazoa_1	Annelida_1							0	0
FOTU_4355	Fungi_1								0	0
FOTU_4356	Rhizaria_1	Cercozoa_1							0	0
FOTU_4357									0	0
FOTU_4358	Fungi_1								0	0
FOTU_4359									0	0
FOTU_4360	Fungi_1								0	0
FOTU_4361									0	0
FOTU_4362	Fungi_1	Chytridiomycota_1	Spizellomycetes_1	Spizellomycetales_1					0	0
FOTU_4363	Fungi_1	Basidiomycota_1							0	0
FOTU_4364	Fungi_1	Ascomycota_1	Eurotiomycetes_1	Eurotiales_1	Aspergillaceae_1	Aspergillus_1			0	0
FOTU_4365	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Ophiocordycipitaceae_1				0	0
FOTU_4366	Rhizaria_1	Cercozoa_1							0	0
FOTU_4367	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1	Clavicipitaceae_1				0	0
FOTU_4368	Fungi_1	Chytridiomycota_1							0	0
FOTU_4369	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_4370	Fungi_1	Zoopagomycota_1	Zoopagomycetes_1	Zoopagales_1					0	0
FOTU_4371									0	0
FOTU_4372									0	0
FOTU_4373	Fungi_1								0	0
FOTU_4374									0	0
FOTU_4375	Rhizaria_1	Cercozoa_1							0	0
FOTU_4376									0	0
FOTU_4377	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Serendipitaceae_1	Serendipita_1			0	0
FOTU_4378	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1					0	0
FOTU_4379									0	0
FOTU_4380									0	0
FOTU_4381									0	0
FOTU_4382									0	0
FOTU_4383									0	0
FOTU_4384									0	0
FOTU_4385	Fungi_1								0	0
FOTU_4386									0	0
FOTU_4387	Fungi_1	Chytridiomycota_1							0	0
FOTU_4388									0	0
FOTU_4389	Fungi_1	Basidiomycota_1							0	0
FOTU_4390	Rhizaria_1	Cercozoa_1							0	0
FOTU_4391	Fungi_1	Rozellomycota_1							0	0
FOTU_4392	Fungi_1								0	0
FOTU_4393	Fungi_1	Mortierellomycota_1							0	0
FOTU_4394	Fungi_1	Rozellomycota_1							0	0
FOTU_4395	Fungi_1	Ascomycota_1	Leotiomycetes_1	Helotiales_1	Discinellaceae_1				0	0
FOTU_4396	Fungi_1								0	0
FOTU_4397	Fungi_1	Ascomycota_1	Sordariomycetes_1						0	0
FOTU_4398									0	0
FOTU_4399									0	0
FOTU_4400									0	0
FOTU_4401	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1	Entolomataceae_1	Entoloma_1			0	0
FOTU_4402									0	0
FOTU_4403	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Agaricales_1					0	0
FOTU_4404	Fungi_1	Chytridiomycota_1							0	0
FOTU_4405	Fungi_1	Rozellomycota_1							0	0
FOTU_4406									0	0
FOTU_4407	Fungi_1	Glomeromycota_1	Glomeromycetes_1	Glomerales_1					0	0
FOTU_4408									0	0
FOTU_4409	Fungi_1	Basidiomycota_1	Agaricomycetes_1						0	0
FOTU_4410	Rhizaria_1	Cercozoa_1							0	0
FOTU_4411									0	0
FOTU_4412	Fungi_1	Ascomycota_1	Dothideomycetes_1	Venturiales_1	Sympoventuriaceae_1	Scolecobasidium_1			0	0
FOTU_4413	Fungi_1	Ascomycota_1	Sordariomycetes_1	Hypocreales_1					0	0
FOTU_4414	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Cantharellales_1	Ceratobasidiaceae_1			Fungi-ZANF59,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae	100.000	100
FOTU_4415	Fungi_1	Ascomycota_1	Dothideomycetes_1	Pleosporales_1	Cucurbitariaceae_1				0	0
FOTU_4416	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Sebacinales_1	Sebacinaceae_1	Efibulobasidium_1	Efibulobasidium albescens 		0	0
FOTU_4417									0	0
FOTU_4418									0	0
FOTU_4419									0	0
FOTU_4420									0	0
FOTU_4421	Fungi_1	Basidiomycota_1	Tremellomycetes_1					Fungi-EMMF22,p__Basidiomycota,c__Tremellomycetes,o__Filobasidiales,f__Filobasidiaceae,g__Filobasidium	93.125	79
FOTU_4422	Fungi_1	Ascomycota_1	Sordariomycetes_1	Coniochaetales_1					0	0
FOTU_4423	Fungi_1	Kickxellomycota_1	Ramicandelaberomycetes_1	Ramicandelaberales_1	Ramicandelaberaceae_1	Ramicandelaber_1			0	0
FOTU_4424	Rhizaria_1	Cercozoa_1							0	0
FOTU_4425									0	0
FOTU_4426									0	0
FOTU_4427									0	0
FOTU_4428	Fungi_1	Basidiomycota_1	Agaricomycetes_1	Polyporales_1	Hyphodermataceae_1	Hyphoderma_1	Hyphoderma roseocremeum 		0	0
FOTU_4429									0	0
FOTU_4430									0	0
FOTU_4431	Rhizaria_1	Cercozoa_1							0	0
FOTU_4432									0	0
FOTU_4433	Fungi_1	Ascomycota_1	Sordariomycetes_1	Sordariales_1	Podosporaceae_1	Cladorrhinum_1	Cladorrhinum hyalocarpum 	Fungi-ZANF68,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Chaetomiaceae,g__Pseudothielavia,s__Pseudothielavia_arxii	79.812	100
FOTU_4434									0	0
FOTU_4435	Fungi_1	Chytridiomycota_1	Rhizophlyctidomycetes_1	Rhizophlyctidales_1	Rhizophlyctidaceae_1	Rhizophlyctis_1			0	0
FOTU_4436									0	0
FOTU_4437	Fungi_1	Ascomycota_1	Sordariomycetes_1	Pisorisporiales_1	Brocchiosphaera_1	Brocchiosphaera bulbiformis 			0	0
FOTU_4438	Fungi_1								0	0
FOTU_4439	Fungi_1	Ascomycota_1	Orbiliomycetes_1	Orbiliales_1					0	0
